rank,title,videoId,views,dailyViews,url
1,Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack,RgKAFK5djSk,6555975637,1960756,https://youtube.com/watch?v=RgKAFK5djSk
2,Ed Sheeran - Shape of You (Official Music Video),JGwWNGJdvx8,6406382324,535414,https://youtube.com/watch?v=JGwWNGJdvx8
3,Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,OPf0YbXqDm0,5468602307,1009554,https://youtube.com/watch?v=OPf0YbXqDm0
4,Crazy Frog - Axel F (Official Video),k85mRPqvMbE,5007889500,1990476,https://youtube.com/watch?v=k85mRPqvMbE
5,Maroon 5 - Sugar (Official Music Video),09R8_2nJtjg,4179604003,531514,https://youtube.com/watch?v=09R8_2nJtjg
6,OneRepublic - Counting Stars,hT_nvWreIhg,4115833349,420560,https://youtube.com/watch?v=hT_nvWreIhg
7,Katy Perry - Roar,CevxZvSJLk8,4096712338,596180,https://youtube.com/watch?v=CevxZvSJLk8
8,Justin Bieber - Sorry (PURPOSE : The Movement),fRh_vgS2dFE,3912228816,438237,https://youtube.com/watch?v=fRh_vgS2dFE
9,Katy Perry - Dark Horse ft. Juicy J,0KSOMA3QBU0,3900002358,1091078,https://youtube.com/watch?v=0KSOMA3QBU0
10,Ed Sheeran - Perfect (Official Music Video),2Vv-BfVoq4g,3879996746,546899,https://youtube.com/watch?v=2Vv-BfVoq4g
11,Ed Sheeran - Thinking Out Loud (Official Music Video),lp-EO5I60KA,3846691216,304532,https://youtube.com/watch?v=lp-EO5I60KA
12,Passenger | Let Her Go (Official Video),RBumgq5yVrA,3773786404,469215,https://youtube.com/watch?v=RBumgq5yVrA
13,Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),aJOTlE1K90k,3763929714,713111,https://youtube.com/watch?v=aJOTlE1K90k
14,Alan Walker - Faded,60ItHLz5WEA,3762545708,563205,https://youtube.com/watch?v=60ItHLz5WEA
15,Major Lazer & DJ Snake - Lean On (feat. MØ) [Official Music Video],YqeW9_5kURI,3725786109,532042,https://youtube.com/watch?v=YqeW9_5kURI
16,Taylor Swift - Blank Space,e-ORhEE9VVg,3580452054,580033,https://youtube.com/watch?v=e-ORhEE9VVg
17,Taylor Swift - Shake It Off,nfWlot6h_JM,3529711368,395808,https://youtube.com/watch?v=nfWlot6h_JM
18,FROZEN | Let It Go Sing-along | Official Disney UK,L0MK7qz13bU,3476244080,562720,https://youtube.com/watch?v=L0MK7qz13bU
19,Justin Bieber - Baby ft. Ludacris,kffacxfA7G4,3313400761,622848,https://youtube.com/watch?v=kffacxfA7G4
20,Charlie Puth - We Don't Talk Anymore (feat. Selena Gomez) [Official Video],3AtDnEC4zak,3267307518,410219,https://youtube.com/watch?v=3AtDnEC4zak
21,Adele - Hello (Official Music Video),YQHsXMglC9A,3186111127,170688,https://youtube.com/watch?v=YQHsXMglC9A
22,The Chainsmokers - Closer (Lyric) ft. Halsey,PT2_F-1esPk,3183442694,545309,https://youtube.com/watch?v=PT2_F-1esPk
23,Dua Lipa - New Rules (Official Music Video),k2qgadSvNyU,3111830839,280146,https://youtube.com/watch?v=k2qgadSvNyU
24,Clean Bandit - Rockabye (feat. Sean Paul & Anne-Marie) [Official Video],papuvlVeZg8,3028445121,454275,https://youtube.com/watch?v=papuvlVeZg8
25,twenty one pilots: Stressed Out [OFFICIAL VIDEO],pXRviuL6vMY,3011341673,1068021,https://youtube.com/watch?v=pXRviuL6vMY
26,Eminem - Love The Way You Lie ft. Rihanna,uelHwf8o7_U,2933678228,512746,https://youtube.com/watch?v=uelHwf8o7_U
27,Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,5GL9JoH4Sws,2932772360,365729,https://youtube.com/watch?v=5GL9JoH4Sws
28,Bruno Mars - The Lazy Song (Official Music Video),fLexgOxsZu0,2917541492,752206,https://youtube.com/watch?v=fLexgOxsZu0
29,"Calvin Harris, Rihanna - This Is What You Came For (Official Video)",kOkQ4T5WO9E,2831458805,269946,https://youtube.com/watch?v=kOkQ4T5WO9E
30,Sia - Chandelier (Official Video),2vjPBrBU-TM,2788479681,409289,https://youtube.com/watch?v=2vjPBrBU-TM
31,Imagine Dragons - Believer (Official Music Video),7wtfhZwyrcc,2769333443,541233,https://youtube.com/watch?v=7wtfhZwyrcc
32,Meghan Trainor - All About That Bass (Official Video),7PCkvCPvDXk,2654766352,250764,https://youtube.com/watch?v=7PCkvCPvDXk
33,"DJ Snake - Taki Taki ft. Selena Gomez, Ozuna, Cardi B (Official Music Video)",ixkoVwKQaJg,2651427285,335824,https://youtube.com/watch?v=ixkoVwKQaJg
34,Adele - Rolling in the Deep (Official Music Video),rYEDA3JcQqw,2625644382,427243,https://youtube.com/watch?v=rYEDA3JcQqw
35,Marshmello - Alone (Official Music Video),ALZHF5UqnU4,2581302206,370493,https://youtube.com/watch?v=ALZHF5UqnU4
36,Christina Perri - A Thousand Years [Official Music Video],rtOvBOTyX00,2580208147,617744,https://youtube.com/watch?v=rtOvBOTyX00
37,"Post Malone, Swae Lee - Sunflower (Spider-Man: Into the Spider-Verse) (Official Video)",ApXoWvfEYVU,2579871004,1462601,https://youtube.com/watch?v=ApXoWvfEYVU
38,The Weeknd - Starboy ft. Daft Punk (Official Video),34Na4j8AVgA,2544169142,623056,https://youtube.com/watch?v=34Na4j8AVgA
39,MAGIC! - Rude (Official Video),PIh2xe4jnpk,2543066874,235624,https://youtube.com/watch?v=PIh2xe4jnpk
40,Shawn Mendes - Treat You Better,lY2yjAdbvdQ,2500710961,179389,https://youtube.com/watch?v=lY2yjAdbvdQ
41,Jennifer Lopez - On The Floor ft. Pitbull,t4H_Zoh7G5A,2481421081,687876,https://youtube.com/watch?v=t4H_Zoh7G5A
42,John Legend - All of Me (Official Video),450p7goxZqg,2472659751,811901,https://youtube.com/watch?v=450p7goxZqg
43,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",KQ6zr6kCPj8,2450454462,234400,https://youtube.com/watch?v=KQ6zr6kCPj8
44,Numb (Official Music Video) [4K UPGRADE] – Linkin Park,kXYiU_JCYtU,2425181478,1072226,https://youtube.com/watch?v=kXYiU_JCYtU
45,Avicii - Wake Me Up (Official Video),IcrbM1l_BoI,2418110539,273815,https://youtube.com/watch?v=IcrbM1l_BoI
46,Gotye - Somebody That I Used To Know (feat. Kimbra) [Official Music Video],8UVNT4wvIGY,2404698686,954609,https://youtube.com/watch?v=8UVNT4wvIGY
47,Rihanna - Diamonds,lWA2pjMjpBs,2393963820,258135,https://youtube.com/watch?v=lWA2pjMjpBs
48,Bruno Mars - That’s What I Like [Official Music Video],PMivT7MJ41M,2367081603,429912,https://youtube.com/watch?v=PMivT7MJ41M
49,Ellie Goulding - Love Me Like You Do (Official Video),AJtDXIazrMo,2359950644,160277,https://youtube.com/watch?v=AJtDXIazrMo
50,The Chainsmokers & Coldplay - Something Just Like This (Lyric),FM7MFYoylVs,2351461335,466777,https://youtube.com/watch?v=FM7MFYoylVs
51,Fifth Harmony - Worth It (Official Video) ft. Kid Ink,YBHQbu5rbdQ,2327438917,335433,https://youtube.com/watch?v=YBHQbu5rbdQ
52,Ariana Grande ft. Nicki Minaj - Side To Side (Official Video) ft. Nicki Minaj,SXiSVQZLje8,2284563321,340405,https://youtube.com/watch?v=SXiSVQZLje8
53,50 Cent - In Da Club (Official Music Video),5qm8PH4xAss,2278445663,935598,https://youtube.com/watch?v=5qm8PH4xAss
54,Justin Bieber - What Do You Mean?,DK_0jXPuIr0,2277760160,72260,https://youtube.com/watch?v=DK_0jXPuIr0
55,Adele - Someone Like You (Official Music Video),hLQl3WQQoQ0,2276513784,355066,https://youtube.com/watch?v=hLQl3WQQoQ0
56,Guns N' Roses - November Rain,8SbUC-UaAxE,2243544666,313226,https://youtube.com/watch?v=8SbUC-UaAxE
57,ZAYN - Dusk Till Dawn (Official Video) ft. Sia,tt2k8PGm-TI,2235463105,415700,https://youtube.com/watch?v=tt2k8PGm-TI
58,twenty one pilots: Heathens (from Suicide Squad: The Album) [OFFICIAL VIDEO],UprcpdwuwCg,2228777818,374703,https://youtube.com/watch?v=UprcpdwuwCg
59,Imagine Dragons - Thunder,fKopy74weus,2223166809,362954,https://youtube.com/watch?v=fKopy74weus
60,TONES AND I - DANCE MONKEY (OFFICIAL VIDEO),q0hyYWKXF0Q,2205745115,309923,https://youtube.com/watch?v=q0hyYWKXF0Q
61,Future - Life Is Good (Official Music Video) ft. Drake,l0U7SxXHkPY,2202304065,124265,https://youtube.com/watch?v=l0U7SxXHkPY
62,The Weeknd - The Hills,yzTuBuRdAyA,2182216825,414214,https://youtube.com/watch?v=yzTuBuRdAyA
63,The Chainsmokers - Don't Let Me Down (Official Video) ft. Daya,Io0fBr1XBUA,2166750880,405243,https://youtube.com/watch?v=Io0fBr1XBUA
64,"Billie Eilish, Khalid - lovely",V1Pl8CzNzCw,2163977132,334180,https://youtube.com/watch?v=V1Pl8CzNzCw
65,Coldplay - Hymn For The Weekend (Official Video),YykjpeuMNEk,2122023676,705607,https://youtube.com/watch?v=YykjpeuMNEk
66,Eminem - Without Me (Official Music Video),YVkUvmDQ3HY,2114701152,774908,https://youtube.com/watch?v=YVkUvmDQ3HY
67,a-ha - Take On Me (Official Video) [Remastered in 4K],djV11Xbc914,2095624907,654405,https://youtube.com/watch?v=djV11Xbc914
68,Drake - Hotline Bling,uxpDa-c-4Mc,2054476159,169420,https://youtube.com/watch?v=uxpDa-c-4Mc
69,"Jessie J - Bang Bang ft. Ariana Grande, Nicki Minaj",0HDdjwpPM3Y,2043805028,217091,https://youtube.com/watch?v=0HDdjwpPM3Y
70,Camila Cabello - Havana (Audio) ft. Young Thug,HCjNJDNzw8Y,2016174300,73236,https://youtube.com/watch?v=HCjNJDNzw8Y
71,Bruno Mars - Just The Way You Are (Official Music Video),LjhCEhWiKXk,2015845561,279057,https://youtube.com/watch?v=LjhCEhWiKXk
72,Rag'n'Bone Man - Human (Official Video),L3wKzyIN1yk,1987261134,427470,https://youtube.com/watch?v=L3wKzyIN1yk
73,Silentó - Watch Me (Whip/Nae Nae) (Official),vjW8wmF5VWc,1966927064,95032,https://youtube.com/watch?v=vjW8wmF5VWc
74,David Guetta - Titanium ft. Sia (Official Video),JRfuAukYTKg,1954084673,865829,https://youtube.com/watch?v=JRfuAukYTKg
75,Eminem - Not Afraid,j5-yKhDd64s,1948603218,389318,https://youtube.com/watch?v=j5-yKhDd64s
76,Nirvana - Smells Like Teen Spirit (Official Music Video),hTWKbfoikeg,1948393182,392764,https://youtube.com/watch?v=hTWKbfoikeg
77,In The End [Official HD Music Video] - Linkin Park,eVTXPUF4Oz4,1945950345,1050020,https://youtube.com/watch?v=eVTXPUF4Oz4
78,Coldplay - Paradise (Official Video),1G4isv_Fylg,1929144322,551745,https://youtube.com/watch?v=1G4isv_Fylg
79,Sia - Cheap Thrills (Official Lyric Video) ft. Sean Paul,nYh-n7EOtMA,1920168795,158114,https://youtube.com/watch?v=nYh-n7EOtMA
80,MACKLEMORE & RYAN LEWIS - THRIFT SHOP FEAT. WANZ (OFFICIAL VIDEO),QK8mJJJvaes,1901765493,359029,https://youtube.com/watch?v=QK8mJJJvaes
81,Lady Gaga - Bad Romance (Official Music Video),qrO4YZeyl0I,1900003495,421340,https://youtube.com/watch?v=qrO4YZeyl0I
82,Queen – Bohemian Rhapsody (Official Video Remastered),fJ9rUzIMcZQ,1883751791,428250,https://youtube.com/watch?v=fJ9rUzIMcZQ
83,4 Non Blondes - What's Up (Official Music Video),6NXnxTNIWkc,1882629233,449453,https://youtube.com/watch?v=6NXnxTNIWkc
84,P!nk - Just Give Me A Reason ft. Nate Ruess,OpQFFLBMEPI,1869185888,636569,https://youtube.com/watch?v=OpQFFLBMEPI
85,"DJ Khaled - I'm The One ft. Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",weeI1G46q0o,1836242619,159633,https://youtube.com/watch?v=weeI1G46q0o
86,"Justin Timberlake - CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"") (Official Video)",ru0K8uYEZWw,1835896206,313132,https://youtube.com/watch?v=ru0K8uYEZWw
87,The Weeknd - Save Your Tears (Official Music Video),XXYlFuWEuKI,1825437690,1670874,https://youtube.com/watch?v=XXYlFuWEuKI
88,Jason Derulo - Swalla (feat. Nicki Minaj & Ty Dolla $ign) [Official Music Video],NGLxoKOvzu4,1821717197,155727,https://youtube.com/watch?v=NGLxoKOvzu4
89,Michael Jackson - Billie Jean (Official Video),Zi_XLOBDo_Y,1782801524,1184969,https://youtube.com/watch?v=Zi_XLOBDo_Y
90,French Montana - Unforgettable ft. Swae Lee,CTFtOOh47oo,1782286428,330614,https://youtube.com/watch?v=CTFtOOh47oo
91,Martin Garrix - Animals (Official Video),gCYcHz2k5x0,1775393286,264915,https://youtube.com/watch?v=gCYcHz2k5x0
92,Justin Bieber - Love Yourself (PURPOSE : The Movement),oyEuk8j8imI,1766204373,112654,https://youtube.com/watch?v=oyEuk8j8imI
93,"Shawn Mendes, Camila Cabello - Señorita",Pkh8UtuejGw,1763731213,360903,https://youtube.com/watch?v=Pkh8UtuejGw
