rank,title,videoId,views,dailyViews,url
1,Luis Fonsi - Despacito ft. Daddy Yankee,kJQP7kiw5Fk,8647992727,799973,https://youtube.com/watch?v=kJQP7kiw5Fk
2,Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack,RgKAFK5djSk,6555975637,1960756,https://youtube.com/watch?v=RgKAFK5djSk
3,Ed Sheeran - Shape of You (Official Music Video),JGwWNGJdvx8,6406382324,535414,https://youtube.com/watch?v=JGwWNGJdvx8
4,Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,OPf0YbXqDm0,5468602307,1009554,https://youtube.com/watch?v=OPf0YbXqDm0
5,PSY - GANGNAM STYLE(강남스타일) M/V,9bZkp7q19f0,5450169617,1347007,https://youtube.com/watch?v=9bZkp7q19f0
6,Crazy Frog - Axel F (Official Video),k85mRPqvMbE,5007889500,1990476,https://youtube.com/watch?v=k85mRPqvMbE
7,"El Chombo, Dancing Green Alien - Dame Tu Cosita feat. Cutty Ranks (Official Video) [Ultra Records]",FzG4uDgje3M,4951679922,1110402,https://youtube.com/watch?v=FzG4uDgje3M
8,श्री हनुमान चालीसा 🌺🙏| Shree Hanuman Chalisa Original Video |🙏🌺| GULSHAN KUMAR | HARIHARAN |Full HD,AETFvQonfV8,4340547732,2709167,https://youtube.com/watch?v=AETFvQonfV8
9,Maroon 5 - Sugar (Official Music Video),09R8_2nJtjg,4179604003,531514,https://youtube.com/watch?v=09R8_2nJtjg
10,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),pRpeEdMmmQ0,4150877146,760015,https://youtube.com/watch?v=pRpeEdMmmQ0
11,OneRepublic - Counting Stars,hT_nvWreIhg,4115833349,420560,https://youtube.com/watch?v=hT_nvWreIhg
12,Katy Perry - Roar,CevxZvSJLk8,4096712338,596180,https://youtube.com/watch?v=CevxZvSJLk8
13,Justin Bieber - Sorry (PURPOSE : The Movement),fRh_vgS2dFE,3912228816,438237,https://youtube.com/watch?v=fRh_vgS2dFE
14,Katy Perry - Dark Horse ft. Juicy J,0KSOMA3QBU0,3900002358,1091078,https://youtube.com/watch?v=0KSOMA3QBU0
15,Ed Sheeran - Perfect (Official Music Video),2Vv-BfVoq4g,3879996746,546899,https://youtube.com/watch?v=2Vv-BfVoq4g
16,Ed Sheeran - Thinking Out Loud (Official Music Video),lp-EO5I60KA,3846691216,304532,https://youtube.com/watch?v=lp-EO5I60KA
17,Passenger | Let Her Go (Official Video),RBumgq5yVrA,3773786404,469215,https://youtube.com/watch?v=RBumgq5yVrA
18,Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),aJOTlE1K90k,3763929714,713111,https://youtube.com/watch?v=aJOTlE1K90k
