id,name,count,url,related
1c3daf1a-4805-4ef4-af8d-071ec5c4973a,Apollo,2,https://musicbrainz.org/release-group/1c3daf1a-4805-4ef4-af8d-071ec5c4973a,/artist/3401a281-56b3-49b9-a857-a04f71c20c95
b57a37e9-788c-479f-917d-9866755f9c3b,FUTURE GROOVE PRODUCT,2,https://musicbrainz.org/release-group/b57a37e9-788c-479f-917d-9866755f9c3b,/artist/71702243-cf46-40c8-969b-a2146d6aae9b
432d4667-a93b-42d2-8caa-ef4d7d8c929f,Spitfire,2,https://musicbrainz.org/release-group/432d4667-a93b-42d2-8caa-ef4d7d8c929f,/artist/4ae36ade-1798-48c4-b06b-cc68b7d3d83f
c0d0cb01-6dc3-4bb2-acf5-ba864923932a,5 AM,1,https://musicbrainz.org/release-group/c0d0cb01-6dc3-4bb2-acf5-ba864923932a,/artist/d83b2968-8834-4c76-8123-e28183ba4a47
98432828-5764-4892-9e3f-9c674cf70acb,18 Months,1,https://musicbrainz.org/release-group/98432828-5764-4892-9e3f-9c674cf70acb,/artist/8dd98bdc-80ec-4e93-8509-2f46bafc09a7
a1716c89-0ea5-4f12-b137-b751f59c2e81,Across the Ocean,1,https://musicbrainz.org/release-group/a1716c89-0ea5-4f12-b137-b751f59c2e81,/artist/91d6dddd-c14a-4058-9625-ad4904310fac
e145340c-715b-4261-b6c5-6427e73dcac7,Act III,1,https://musicbrainz.org/release-group/e145340c-715b-4261-b6c5-6427e73dcac7,/artist/cd938213-8e39-4f0c-a469-5f04b6b3bc62
74ce1c05-657a-4d17-a650-4d55d209b4de,Aftershock,1,https://musicbrainz.org/release-group/74ce1c05-657a-4d17-a650-4d55d209b4de,/artist/dde58a78-70c2-4efc-9380-17d57b6032cc
74046f68-3863-4837-9bb3-1f05bf8f1b45,Alchemist,1,https://musicbrainz.org/release-group/74046f68-3863-4837-9bb3-1f05bf8f1b45,/artist/541a58c4-29b3-48b1-b060-3d37b037a226
23b55575-22df-4d27-9a7b-12ef381bc01b,Alex S: Omnibus,1,https://musicbrainz.org/release-group/23b55575-22df-4d27-9a7b-12ef381bc01b,/artist/477d0420-74c0-4d6f-b290-e9f858e28ac7
34f0e063-d02c-42c4-a45c-d6c55b3db737,Alex S: Rare & Remixed,1,https://musicbrainz.org/release-group/34f0e063-d02c-42c4-a45c-d6c55b3db737,/artist/477d0420-74c0-4d6f-b290-e9f858e28ac7
367bd4d2-0259-48c0-826a-8b1fdd19bd29,Animals (Melvv bootleg),1,https://musicbrainz.org/release-group/367bd4d2-0259-48c0-826a-8b1fdd19bd29,/artist/4b8458bd-8a3f-4f79-9014-26bb7d347350
be533e79-8f11-472e-be65-8b94a05bed5b,Arcade,1,https://musicbrainz.org/release-group/be533e79-8f11-472e-be65-8b94a05bed5b,/artist/de0d0452-1b6c-428d-866c-4d570ecb0876
ebbc74db-936e-4221-8b0f-03f920d2319d,Arcade Dwellers,1,https://musicbrainz.org/release-group/ebbc74db-936e-4221-8b0f-03f920d2319d,/artist/de7bddc4-e9c8-43b5-af57-4a0c463951a4
c8fc6072-2aed-48c1-a130-7355e6ce1757,Area,1,https://musicbrainz.org/release-group/c8fc6072-2aed-48c1-a130-7355e6ce1757,/artist/75bcc8f2-6abe-4f25-953d-b572ac6880dd
5ebe0b46-eb26-4b35-9d0b-e39b4f08bf9f,Augment,1,https://musicbrainz.org/release-group/5ebe0b46-eb26-4b35-9d0b-e39b4f08bf9f,/artist/91d6dddd-c14a-4058-9625-ad4904310fac
df07cb10-6ef4-451a-ace6-5ec2d42433d7,Axiom,1,https://musicbrainz.org/release-group/df07cb10-6ef4-451a-ace6-5ec2d42433d7,/artist/99e34e68-0320-4c3e-901d-0a307ed504a4
ae4518bb-7bbd-4ef5-b44c-fcf2d3f24694,Bangarang,1,https://musicbrainz.org/release-group/ae4518bb-7bbd-4ef5-b44c-fcf2d3f24694,/artist/ae002c5d-aac6-490b-a39a-30aa9e2edf2b
f760a839-aec8-45e5-bc20-b5d827d4d7d7,BASS ATHANASIA,1,https://musicbrainz.org/release-group/f760a839-aec8-45e5-bc20-b5d827d4d7d7,/artist/e9ce8b90-48b2-4031-99cc-5f302eee920c
1edb3766-42d1-4ee1-8e98-4c6d2f58d765,Beginning Of A Story,1,https://musicbrainz.org/release-group/1edb3766-42d1-4ee1-8e98-4c6d2f58d765,/artist/c5b65d41-ad6c-4c0d-960e-86e0ed0f9d12
7418f0ca-4552-4124-82a5-d4dfbab769ce,Calamari Tuesday,1,https://musicbrainz.org/release-group/7418f0ca-4552-4124-82a5-d4dfbab769ce,/artist/c8eec78b-f3c5-4d59-a010-e709f7be4508
0016113e-65e2-441f-af79-c874c08aa5b7,Calorific,1,https://musicbrainz.org/release-group/0016113e-65e2-441f-af79-c874c08aa5b7,/artist/c8eec78b-f3c5-4d59-a010-e709f7be4508
042a3851-0f78-456c-94e0-ad568c84dc29,Can't Control Myself (Candyland remix),1,https://musicbrainz.org/release-group/042a3851-0f78-456c-94e0-ad568c84dc29,/artist/7b3c4196-a001-42dd-a208-7af7cc2fa906
01125f02-9102-4b9a-b4ce-3adc3bdb981a,Can't Control Myself (Candyland VIP),1,https://musicbrainz.org/release-group/01125f02-9102-4b9a-b4ce-3adc3bdb981a,/artist/7b3c4196-a001-42dd-a208-7af7cc2fa906
a9866f10-b5b8-4a0e-a081-0a6bee2fef72,Cancelled,1,https://musicbrainz.org/release-group/a9866f10-b5b8-4a0e-a081-0a6bee2fef72,/artist/3a9fe84c-490d-4fce-9707-807829d4802f
e832803c-598e-4bf8-8f7d-eb885a987cf6,Clubs,1,https://musicbrainz.org/release-group/e832803c-598e-4bf8-8f7d-eb885a987cf6,/artist/d48936cc-c76b-47d2-a16c-694cec5dec9b
580fe81e-b3ab-4842-bbfa-08de4ea959bb,Coming Alive,1,https://musicbrainz.org/release-group/580fe81e-b3ab-4842-bbfa-08de4ea959bb,/artist/8822288e-4e89-40f9-9341-8ce7a2e32b90
f3793995-019c-46f3-8625-e10d185a73fc,Cosmonauts,1,https://musicbrainz.org/release-group/f3793995-019c-46f3-8625-e10d185a73fc,/artist/ac012eae-b46f-48d4-a2df-3f2e406dbd99
a5b3f82d-80fc-4bfc-80ba-587625854199,Crypt of the NecroDancer OverClocked (PrototypeRaptor Extended Remixes),1,https://musicbrainz.org/release-group/a5b3f82d-80fc-4bfc-80ba-587625854199,/artist/107f22cb-17f4-4fdb-a6d1-e08a92aba674
7178d5e5-876f-4570-a021-abe65f720ab1,Deadbolt,1,https://musicbrainz.org/release-group/7178d5e5-876f-4570-a021-abe65f720ab1,/artist/5e18c906-4bff-44e8-8a70-a8bd384993f0
b66cae3b-70a4-42e4-8f45-1e7b81fb181c,DEWNEOT,1,https://musicbrainz.org/release-group/b66cae3b-70a4-42e4-8f45-1e7b81fb181c,/artist/ba75ed4d-a34e-455c-b79c-de3905c84f09
